State,Year,Quarter,District,Transaction_count,Transaction_amount,Region
mizoram,2018,4,Lunglei ,6349,20867419.80003755,North Central Region
mizoram,2018,4,Mamit ,4168,12100776.51194083,North Central Region
mizoram,2018,4,Lawngtlai ,2341,5862745.984908307,North Central Region
mizoram,2018,4,Kolasib ,4701,13882638.97537515,North Central Region
mizoram,2018,4,Champhai ,1726,6092672.776851988,North Central Region
mizoram,2018,4,Saiha ,1299,7552316.893169428,North Central Region
himachal-pradesh,2022,1,Solan ,2993489,3959375876.0297637,
himachal-pradesh,2022,1,Sirmaur ,962227,1517999108.530391,
himachal-pradesh,2022,1,Shimla ,4441906,7362840550.605638,
himachal-pradesh,2022,1,Bilaspur ,472169,885425010.4453133,
himachal-pradesh,2022,1,Hamirpur ,751389,1264679768.734494,
himachal-pradesh,2022,1,Una ,1164923,2030776988.6375241,
himachal-pradesh,2022,1,Kangra ,2261593,3907092916.026637,
himachal-pradesh,2022,1,Kullu ,1100232,2108742823.139438,
himachal-pradesh,2022,1,Mandi ,1201568,2151083001.502331,
himachal-pradesh,2022,1,Lahul and Spiti ,46144,90886775.8937096,
himachal-pradesh,2022,1,Chamba ,544135,943937757.0780619,
himachal-pradesh,2022,1,Kinnaur ,148405,295606863.3095263,
himachal-pradesh,2022,2,Solan ,3773789,4536385240.1547575,
himachal-pradesh,2022,2,Sirmaur ,1196118,1742899000.9373982,
himachal-pradesh,2022,2,Shimla ,5875215,9396933042.155468,
himachal-pradesh,2022,2,Bilaspur ,597379,1083546519.842294,
himachal-pradesh,2022,2,Hamirpur ,1002506,1538456707.4950671,
himachal-pradesh,2022,2,Una ,1526243,2532127305.66458,
himachal-pradesh,2022,2,Kangra ,2984544,4846014285.107853,
himachal-pradesh,2022,2,Kullu ,1646598,3292385543.331985,
himachal-pradesh,2022,2,Mandi ,1587222,2699997310.1985917,
himachal-pradesh,2022,2,Lahul and Spiti ,130570,300236415.2447329,
himachal-pradesh,2022,2,Chamba ,727701,1229468817.252565,
himachal-pradesh,2022,2,Kinnaur ,243486,510657770.85697466,
himachal-pradesh,2022,3,Solan ,4064523,4837968887.089856,
himachal-pradesh,2022,3,Sirmaur ,1266132,1769419418.441324,
himachal-pradesh,2022,3,Shimla ,8892834,13349267759.063,
himachal-pradesh,2022,3,Bilaspur ,936750,1447420350.615079,
himachal-pradesh,2022,3,Hamirpur ,934529,1398047775.16803,
himachal-pradesh,2022,3,Una ,1233226,1928978517.800978,
himachal-pradesh,2022,3,Kangra ,3342842,5121570350.61087,
himachal-pradesh,2022,3,Kullu ,1202861,2235782785.348035,
himachal-pradesh,2022,3,Mandi ,1666670,2648674300.781836,
himachal-pradesh,2022,3,Lahul and Spiti ,120500,275873974.51202327,
himachal-pradesh,2022,3,Chamba ,1270412,1872267055.918766,
himachal-pradesh,2022,3,Kinnaur ,233589,495511513.19061804,
himachal-pradesh,2022,4,Solan ,4436709,5065290891.534372,
himachal-pradesh,2022,4,Sirmaur ,1454224,1991999745.957592,
himachal-pradesh,2022,4,Shimla ,9603309,14161042549.70881,
himachal-pradesh,2022,4,Bilaspur ,622642,1042618597.11583,
himachal-pradesh,2022,4,Hamirpur ,1161191,1732021206.6974392,
himachal-pradesh,2022,4,Una ,1173607,1902311205.083898,
himachal-pradesh,2022,4,Kangra ,4885938,7430861889.061211,
himachal-pradesh,2022,4,Kullu ,2047414,3429997134.811536,
himachal-pradesh,2022,4,Mandi ,1994054,3034367986.16156,
himachal-pradesh,2022,4,Lahul and Spiti ,100747,199706125.5906673,
himachal-pradesh,2022,4,Chamba ,831315,1292196671.856883,
himachal-pradesh,2022,4,Kinnaur ,243986,496929228.7937612,
himachal-pradesh,2019,1,Solan ,626201,733453989.2236599,
himachal-pradesh,2019,1,Sirmaur ,174812,238804557.77733693,
himachal-pradesh,2019,1,Shimla ,363648,708861957.1918447,
himachal-pradesh,2019,1,Bilaspur ,73141,109483745.6606721,
himachal-pradesh,2019,1,Hamirpur ,126323,189186708.125866,
himachal-pradesh,2019,1,Una ,151550,232335414.52680328,
himachal-pradesh,2019,1,Kangra ,266655,478900506.5331108,
himachal-pradesh,2019,1,Kullu ,92009,187262819.029819,
himachal-pradesh,2019,1,Mandi ,167637,287549707.5047521,
himachal-pradesh,2019,1,Lahul and Spiti ,897,2325335.6414572285,
himachal-pradesh,2019,1,Chamba ,104811,170503559.1379142,
himachal-pradesh,2019,1,Kinnaur ,21034,42813142.63781583,
himachal-pradesh,2019,2,Solan ,481957,783011937.8847647,
himachal-pradesh,2019,2,Sirmaur ,127208,220885809.9785686,
himachal-pradesh,2019,2,Shimla ,807095,1698682743.2090461,
himachal-pradesh,2019,2,Bilaspur ,68748,128917341.5279548,
himachal-pradesh,2019,2,Hamirpur ,150149,270178390.1615547,
himachal-pradesh,2019,2,Una ,105685,189321647.9190805,
himachal-pradesh,2019,2,Kangra ,295433,591536934.950475,
himachal-pradesh,2019,2,Kullu ,129068,331174039.3782863,
himachal-pradesh,2019,2,Mandi ,245467,464902888.7725107,
himachal-pradesh,2019,2,Lahul and Spiti ,1324,3494809.084068289,
himachal-pradesh,2019,2,Chamba ,62922,128008869.0060637,
himachal-pradesh,2019,2,Kinnaur ,27250,65768561.738205254,
himachal-pradesh,2019,3,Solan ,563580,919355818.0941985,
himachal-pradesh,2019,3,Sirmaur ,154972,258531496.72755852,
himachal-pradesh,2019,3,Shimla ,695970,1981429213.7026682,
himachal-pradesh,2019,3,Bilaspur ,88416,142694743.740106,
himachal-pradesh,2019,3,Hamirpur ,187716,301844559.3146769,
himachal-pradesh,2019,3,Una ,134630,227364592.32322842,
himachal-pradesh,2019,3,Kangra ,373339,645470163.0699662,
himachal-pradesh,2019,3,Kullu ,146216,316994313.5845799,
himachal-pradesh,2019,3,Mandi ,262386,545822136.934624,
himachal-pradesh,2019,3,Lahul and Spiti ,3227,6393534.6480257325,
himachal-pradesh,2019,3,Chamba ,87489,151224161.2850334,
himachal-pradesh,2019,3,Kinnaur ,37239,74894047.69871384,
himachal-pradesh,2019,4,Solan ,693523,1168760137.463309,
himachal-pradesh,2019,4,Sirmaur ,190673,324766028.2612977,
himachal-pradesh,2019,4,Shimla ,900252,2553513821.214033,
himachal-pradesh,2019,4,Bilaspur ,114888,204391757.7059823,
himachal-pradesh,2019,4,Hamirpur ,258323,429776009.8441242,
himachal-pradesh,2019,4,Una ,173510,293924768.3295568,
himachal-pradesh,2019,4,Kangra ,492277,877780658.252526,
himachal-pradesh,2019,4,Kullu ,204518,442222672.10257477,
himachal-pradesh,2019,4,Mandi ,332554,678830304.0119475,
himachal-pradesh,2019,4,Lahul and Spiti ,4141,8457290.813101089,
himachal-pradesh,2019,4,Chamba ,111755,196209094.0899575,
himachal-pradesh,2019,4,Kinnaur ,40232,92530995.1598253,
himachal-pradesh,2021,1,Solan ,1415611,2334165842.866145,
himachal-pradesh,2021,1,Sirmaur ,451501,789668056.651283,
himachal-pradesh,2021,1,Shimla ,1871647,3621617004.9139824,
himachal-pradesh,2021,1,Bilaspur ,256578,504967322.04915637,
himachal-pradesh,2021,1,Hamirpur ,416499,720857278.5633022,
himachal-pradesh,2021,1,Una ,490374,941158055.3202168,
himachal-pradesh,2021,1,Kangra ,1122291,2006571077.113485,
himachal-pradesh,2021,1,Kullu ,550514,1212317567.807122,
himachal-pradesh,2021,1,Mandi ,659769,1258330265.840951,
himachal-pradesh,2021,1,Lahul and Spiti ,22364,43174794.32590587,
himachal-pradesh,2021,1,Chamba ,273886,510880053.0153753,
himachal-pradesh,2021,1,Kinnaur ,82995,176839591.02058092,
himachal-pradesh,2021,2,Solan ,1658067,2575741414.5946493,
himachal-pradesh,2021,2,Sirmaur ,567339,922354065.2120935,
himachal-pradesh,2021,2,Shimla ,2474329,4402623043.9412,
himachal-pradesh,2021,2,Bilaspur ,322915,613068902.4728887,
himachal-pradesh,2021,2,Hamirpur ,551934,946105069.9392334,
himachal-pradesh,2021,2,Una ,634078,1174326754.652778,
himachal-pradesh,2021,2,Kangra ,1399606,2443026330.298203,
himachal-pradesh,2021,2,Kullu ,510109,966612054.811816,
himachal-pradesh,2021,2,Mandi ,832152,1488270045.9430392,
himachal-pradesh,2021,2,Lahul and Spiti ,42389,84447426.03287596,
himachal-pradesh,2021,2,Chamba ,364270,617691720.4435453,
himachal-pradesh,2021,2,Kinnaur ,126714,261367711.4669413,
himachal-pradesh,2021,3,Solan ,2183306,3233240074.927152,
himachal-pradesh,2021,3,Sirmaur ,681413,1083275309.427523,
himachal-pradesh,2021,3,Shimla ,3421673,6296627879.774386,
himachal-pradesh,2021,3,Bilaspur ,364475,689922524.0999279,
himachal-pradesh,2021,3,Hamirpur ,626711,1085444382.563747,
himachal-pradesh,2021,3,Una ,799861,1417386870.9287388,
himachal-pradesh,2021,3,Kangra ,1671112,2887492721.7433066,
himachal-pradesh,2021,3,Kullu ,730794,1573258668.341754,
himachal-pradesh,2021,3,Mandi ,945135,1753985903.702748,
himachal-pradesh,2021,3,Lahul and Spiti ,66765,166377010.2610335,
himachal-pradesh,2021,3,Chamba ,426381,769418422.8733866,
himachal-pradesh,2021,3,Kinnaur ,146541,353832302.4842438,
himachal-pradesh,2021,4,Solan ,2640011,3757890500.1969647,
himachal-pradesh,2021,4,Sirmaur ,847647,1363383254.3950422,
himachal-pradesh,2021,4,Shimla ,3957985,7356261501.689671,
himachal-pradesh,2021,4,Bilaspur ,430870,844889571.9622382,
himachal-pradesh,2021,4,Hamirpur ,717321,1262408331.577743,
himachal-pradesh,2021,4,Una ,1048351,1936766072.265212,
himachal-pradesh,2021,4,Kangra ,2130139,3830143759.5993032,
himachal-pradesh,2021,4,Kullu ,1078809,2242410725.933015,
himachal-pradesh,2021,4,Mandi ,1092862,2082662004.4459338,
himachal-pradesh,2021,4,Lahul and Spiti ,59045,138242899.07029298,
himachal-pradesh,2021,4,Chamba ,507614,926400609.5746634,
himachal-pradesh,2021,4,Kinnaur ,156210,394761269.9156797,
himachal-pradesh,2020,1,Solan ,821088,1293083622.08358,
himachal-pradesh,2020,1,Sirmaur ,240485,386990850.0342259,
himachal-pradesh,2020,1,Shimla ,1115491,2725598845.039497,
himachal-pradesh,2020,1,Bilaspur ,144278,226926312.0178226,
himachal-pradesh,2020,1,Hamirpur ,247878,312050564.786769,
himachal-pradesh,2020,1,Una ,208785,305641992.3840707,
himachal-pradesh,2020,1,Kangra ,569437,836283217.4197669,
himachal-pradesh,2020,1,Kullu ,245803,451467537.5665263,
himachal-pradesh,2020,1,Mandi ,357222,582031760.1284182,
himachal-pradesh,2020,1,Lahul and Spiti ,6942,9701822.890865188,
himachal-pradesh,2020,1,Chamba ,139862,213171894.7803222,
himachal-pradesh,2020,1,Kinnaur ,47209,76518331.9908822,
himachal-pradesh,2020,2,Solan ,808170,1165900725.2493389,
himachal-pradesh,2020,2,Sirmaur ,281385,405760136.7626385,
himachal-pradesh,2020,2,Shimla ,1090361,2702081598.4635773,
himachal-pradesh,2020,2,Bilaspur ,191375,284432330.0313782,
himachal-pradesh,2020,2,Hamirpur ,283099,412476792.884381,
himachal-pradesh,2020,2,Una ,271636,407244006.04930556,
himachal-pradesh,2020,2,Kangra ,800587,1148113744.701294,
himachal-pradesh,2020,2,Kullu ,211730,311597474.942107,
himachal-pradesh,2020,2,Mandi ,476844,764632316.553696,
himachal-pradesh,2020,2,Lahul and Spiti ,15943,25815249.01271619,
himachal-pradesh,2020,2,Chamba ,195242,282218981.7534903,
himachal-pradesh,2020,2,Kinnaur ,69358,126631406.1399989,
himachal-pradesh,2020,3,Solan ,1025251,1684944862.952114,
himachal-pradesh,2020,3,Sirmaur ,327646,558556837.731833,
himachal-pradesh,2020,3,Shimla ,1285819,3273522193.695003,
himachal-pradesh,2020,3,Bilaspur ,202526,342802524.6465794,
himachal-pradesh,2020,3,Hamirpur ,330684,570857451.2158681,
himachal-pradesh,2020,3,Una ,351065,649892231.6889068,
himachal-pradesh,2020,3,Kangra ,874419,1454881898.970782,
himachal-pradesh,2020,3,Kullu ,256926,493361636.4825508,
himachal-pradesh,2020,3,Mandi ,510105,917547335.014626,
himachal-pradesh,2020,3,Lahul and Spiti ,25549,48465700.86848286,
himachal-pradesh,2020,3,Chamba ,219469,362005461.9674266,
himachal-pradesh,2020,3,Kinnaur ,80417,159215878.85280618,
himachal-pradesh,2020,4,Solan ,1429031,2365446849.233446,
himachal-pradesh,2020,4,Sirmaur ,443100,785448896.1147674,
himachal-pradesh,2020,4,Shimla ,1481567,3532549313.262061,
himachal-pradesh,2020,4,Bilaspur ,275513,518335916.86632514,
himachal-pradesh,2020,4,Hamirpur ,431123,781165089.0953673,
himachal-pradesh,2020,4,Una ,449443,882226488.1512836,
himachal-pradesh,2020,4,Kangra ,1184008,2119401487.8765101,
himachal-pradesh,2020,4,Kullu ,468786,964080436.8492869,
himachal-pradesh,2020,4,Mandi ,671714,1247938155.7973921,
himachal-pradesh,2020,4,Lahul and Spiti ,29377,52449015.71120784,
himachal-pradesh,2020,4,Chamba ,304032,507880011.3589191,
himachal-pradesh,2020,4,Kinnaur ,104634,232131448.49633548,
himachal-pradesh,2018,1,Solan ,118881,146873607.4169529,
himachal-pradesh,2018,1,Sirmaur ,37721,43579534.40144637,
himachal-pradesh,2018,1,Shimla ,54161,84375526.97610706,
himachal-pradesh,2018,1,Bilaspur ,21880,20215586.70712164,
himachal-pradesh,2018,1,Hamirpur ,32709,37506250.252365,
himachal-pradesh,2018,1,Una ,39070,48375221.95801557,
himachal-pradesh,2018,1,Kangra ,62061,83269925.3876329,
himachal-pradesh,2018,1,Kullu ,23978,36599342.90480824,
himachal-pradesh,2018,1,Mandi ,44169,50308276.31329341,
himachal-pradesh,2018,1,Lahul and Spiti ,335,441404.9147610669,
himachal-pradesh,2018,1,Chamba ,41138,69091183.95337541,
himachal-pradesh,2018,1,Kinnaur ,5815,8101945.186458489,
himachal-pradesh,2018,2,Solan ,166516,254576422.91686353,
himachal-pradesh,2018,2,Sirmaur ,53040,77059907.62248288,
himachal-pradesh,2018,2,Shimla ,82195,162202102.5969314,
himachal-pradesh,2018,2,Bilaspur ,30705,41392933.9580691,
himachal-pradesh,2018,2,Hamirpur ,41507,63207300.3000073,
himachal-pradesh,2018,2,Una ,51637,81025669.3259282,
himachal-pradesh,2018,2,Kangra ,97426,172859755.3158103,
himachal-pradesh,2018,2,Kullu ,39948,96624850.44143352,
himachal-pradesh,2018,2,Mandi ,58415,85994890.1558109,
himachal-pradesh,2018,2,Lahul and Spiti ,774,1438357.7915857893,
himachal-pradesh,2018,2,Chamba ,55922,125825520.9471192,
himachal-pradesh,2018,2,Kinnaur ,9610,20961589.97908257,
himachal-pradesh,2018,3,Solan ,229164,373018057.43223625,
himachal-pradesh,2018,3,Sirmaur ,78762,124334576.9989431,
himachal-pradesh,2018,3,Shimla ,109765,261701779.3946317,
himachal-pradesh,2018,3,Bilaspur ,37993,56133326.96672872,
himachal-pradesh,2018,3,Hamirpur ,58022,90529572.1234664,
himachal-pradesh,2018,3,Una ,73766,150521417.2722559,
himachal-pradesh,2018,3,Kangra ,123560,243834956.63139293,
himachal-pradesh,2018,3,Kullu ,40813,95127772.88091436,
himachal-pradesh,2018,3,Mandi ,74604,128941896.3065133,
himachal-pradesh,2018,3,Lahul and Spiti ,972,2922830.176216326,
himachal-pradesh,2018,3,Chamba ,44858,190977335.4683498,
himachal-pradesh,2018,3,Kinnaur ,14475,35997911.206382945,
himachal-pradesh,2018,4,Solan ,347191,577618789.1056865,
himachal-pradesh,2018,4,Sirmaur ,122707,199344353.77429,
himachal-pradesh,2018,4,Shimla ,156832,396860638.04644364,
himachal-pradesh,2018,4,Bilaspur ,51395,92955686.23996082,
himachal-pradesh,2018,4,Hamirpur ,76300,146948802.4068125,
himachal-pradesh,2018,4,Una ,110312,222928340.6712972,
himachal-pradesh,2018,4,Kangra ,187764,414603049.98790735,
himachal-pradesh,2018,4,Kullu ,64285,157752014.91735,
himachal-pradesh,2018,4,Mandi ,109661,203827486.0118657,
himachal-pradesh,2018,4,Lahul and Spiti ,1015,2322169.334039093,
himachal-pradesh,2018,4,Chamba ,63298,160650916.9830967,
himachal-pradesh,2018,4,Kinnaur ,17123,45486720.66048766,
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Diu ,94833,213403088.016084,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Daman ,1629797,2068807150.1986501,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Dadra and Nagar Haveli ,3078173,3954838129.0476546,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Diu ,130835,288821560.51513773,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Daman ,1923407,2321672075.29422,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2022,2,Dadra and Nagar Haveli ,3705529,4384666145.001484,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Diu ,148559,279739481.9642375,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Daman ,2317701,2638822275.269265,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2022,3,Dadra and Nagar Haveli ,3999361,4602085602.265934,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Diu ,154870,296319509.67041874,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Daman ,2344860,2629286286.284037,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2022,4,Dadra and Nagar Haveli ,4689855,5134034950.126673,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Diu ,16037,21939140.020587962,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Daman ,259564,315877185.5307482,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Dadra and Nagar Haveli ,386213,505553450.49856514,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Diu ,29130,55383383.84612378,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Daman ,183953,303607607.8232254,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Dadra and Nagar Haveli ,276573,465450284.89572173,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Diu ,17203,32940133.541625973,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Daman ,235860,348909463.45813864,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Dadra and Nagar Haveli ,385688,579621876.8486074,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Diu ,21474,46692370.12824968,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Daman ,282085,443588793.8632827,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Dadra and Nagar Haveli ,465412,736360098.0195075,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Diu ,42608,96420384.49176355,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Daman ,664208,1043765962.7246461,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Dadra and Nagar Haveli ,1218428,1825446563.977094,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Diu ,41014,101909220.6664471,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Daman ,733176,1074079574.22472,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Dadra and Nagar Haveli ,1350893,1981679666.5277362,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Diu ,66259,157454301.2533474,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Daman ,1083689,1475259765.304812,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Dadra and Nagar Haveli ,1979522,2673225036.233347,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Diu ,88402,206127240.568724,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Daman ,1417153,1895788566.3308911,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Dadra and Nagar Haveli ,2651530,3463923579.431045,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Diu ,23966,46606086.66300063,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Daman ,318808,482278970.26113415,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Dadra and Nagar Haveli ,535805,813878312.3683829,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Diu ,23866,42875002.19781082,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Daman ,342171,440492998.56957465,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Dadra and Nagar Haveli ,607115,819008453.1206709,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Diu ,26588,51864159.69791981,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Daman ,376291,584809492.9126782,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Dadra and Nagar Haveli ,735433,1113115462.3887649,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Diu ,41821,95658202.77082603,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Daman ,596994,921372876.4402871,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Dadra and Nagar Haveli ,1178976,1683480021.61739,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Diu ,5593,6434481.929188873,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Daman ,50218,63416803.35332493,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Dadra and Nagar Haveli ,92738,105807098.82670301,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Diu ,6279,10736607.17711062,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Daman ,67705,104407321.93224812,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Dadra and Nagar Haveli ,128642,186926842.5467928,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Diu ,7087,13784358.656097999,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Daman ,104637,160593811.8079571,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Dadra and Nagar Haveli ,177851,273261425.2141204,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Diu ,9502,19252174.32334737,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Daman ,147005,240064159.060293,Western Region
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Dadra and Nagar Haveli ,247575,399434283.41724634,Western Region
ladakh,2022,1,Kargil ,129349,371130651.77577716,Northern Region
ladakh,2022,1,Leh Ladakh ,500666,1653910267.066431,Northern Region
ladakh,2022,2,Kargil ,229338,644363529.2719021,Northern Region
ladakh,2022,2,Leh Ladakh ,888735,2898954648.724365,Northern Region
ladakh,2022,3,Kargil ,244513,647171126.7724077,Northern Region
ladakh,2022,3,Leh Ladakh ,946345,2958028223.6015,Northern Region
ladakh,2022,4,Kargil ,233208,548410667.5396476,Northern Region
ladakh,2022,4,Leh Ladakh ,850164,2346066905.1393,Northern Region
ladakh,2019,1,Kargil ,9825,34328560.502981424,Northern Region
ladakh,2019,1,Leh Ladakh ,36320,118531360.4461457,Northern Region
ladakh,2019,2,Kargil ,15289,57479644.79749024,Northern Region
ladakh,2019,2,Leh Ladakh ,53483,201775862.19993442,Northern Region
ladakh,2019,3,Kargil ,13855,47841053.99247417,Northern Region
ladakh,2019,3,Leh Ladakh ,78541,283288473.20134807,Northern Region
ladakh,2019,4,Kargil ,5302,22099751.437070873,Northern Region
ladakh,2019,4,Leh Ladakh ,79404,302589608.5910406,Northern Region
ladakh,2021,1,Kargil ,58756,181498257.68860358,Northern Region
ladakh,2021,1,Leh Ladakh ,216659,801921555.5582756,Northern Region
ladakh,2021,2,Kargil ,91914,284985335.7109177,Northern Region
ladakh,2021,2,Leh Ladakh ,307802,1142273759.759401,Northern Region
ladakh,2021,3,Kargil ,128949,444521407.3990404,Northern Region
ladakh,2021,3,Leh Ladakh ,462038,1769463336.5355492,Northern Region
ladakh,2021,4,Kargil ,134957,416648293.6797176,Northern Region
ladakh,2021,4,Leh Ladakh ,495230,1736886845.1005511,Northern Region
ladakh,2020,1,Kargil ,24169,68749860.73527026,Northern Region
ladakh,2020,1,Leh Ladakh ,92250,308889816.710473,Northern Region
ladakh,2020,2,Kargil ,38403,125414514.1348719,Northern Region
ladakh,2020,2,Leh Ladakh ,116607,398378484.5171527,Northern Region
ladakh,2020,3,Kargil ,53708,183140893.8302123,Northern Region
ladakh,2020,3,Leh Ladakh ,174514,652346606.227981,Northern Region
ladakh,2020,4,Kargil ,79680,242682676.59795192,Northern Region
ladakh,2020,4,Leh Ladakh ,252454,869280793.9100087,Northern Region
ladakh,2018,1,Kargil ,1244,3430931.079044319,Northern Region
ladakh,2018,1,Leh Ladakh ,4845,9101926.692070464,Northern Region
ladakh,2018,2,Kargil ,4041,14170742.184864352,Northern Region
ladakh,2018,2,Leh Ladakh ,10969,33164160.352877107,Northern Region
ladakh,2018,3,Kargil ,6149,20173133.97553838,Northern Region
ladakh,2018,3,Leh Ladakh ,18715,63917843.16930765,Northern Region
ladakh,2018,4,Kargil ,8373,31643842.13093466,Northern Region
ladakh,2018,4,Leh Ladakh ,26838,103879000.36170281,Northern Region
assam,2022,1,Tinsukia ,1110108,2471991459.737616,North Central Region
assam,2022,1,Lakhimpur ,725851,1653871930.753217,North Central Region
assam,2022,1,Kamrup ,1708845,3838019247.4239674,North Central Region
assam,2022,1,Kokrajhar ,703834,1794915585.468485,North Central Region
assam,2022,1,Karbi Anglong ,576671,1480533626.526407,North Central Region
assam,2022,1,Sivasagar ,570136,1201010320.385499,North Central Region
assam,2022,1,Dibrugarh ,1830668,3721424814.9586678,North Central Region
assam,2022,1,South Salmara Mancachar ,424292,1357660615.53992,North Central Region
assam,2022,1,Nagaon ,2049272,5405490459.948576,North Central Region
assam,2022,1,Dhubri ,1247298,3380205337.130154,North Central Region
assam,2022,1,Golaghat ,753488,1681747448.4110463,North Central Region
assam,2022,1,Udalguri ,547716,1168300625.428216,North Central Region
assam,2022,1,Majuli ,89346,172837394.19285652,North Central Region
assam,2022,1,Sonitpur ,1805856,3651941482.298712,North Central Region
assam,2022,1,Hojai ,665166,1595056089.1451938,North Central Region
assam,2022,1,Marigaon ,1027786,2790138101.722805,North Central Region
assam,2022,1,Chirang ,363645,951303010.3050022,North Central Region
assam,2022,1,Cachar ,1869862,4225305321.2857337,North Central Region
assam,2022,1,Nalbari ,571467,1369285179.166545,North Central Region
assam,2022,1,West Karbi Anglong ,88219,186901516.61209762,North Central Region
assam,2022,1,Dhemaji ,562489,1369239048.8460479,North Central Region
assam,2022,1,Karimganj ,962907,2759677605.069689,North Central Region
assam,2022,1,Bongaigaon ,1014501,2661981437.2454042,North Central Region
assam,2022,1,Dima Hasao ,216314,509944077.09921765,North Central Region
assam,2022,1,Baksa ,731895,1944006764.8451731,North Central Region
assam,2022,1,Charaideo ,311136,742058516.3146229,North Central Region
assam,2022,1,Darrang ,1205741,2732173374.6894693,North Central Region
assam,2022,1,Kamrup Metropolitan ,28908435,60093746992.89226,North Central Region
assam,2022,1,Hailakandi ,652625,1476770132.029495,North Central Region
assam,2022,1,Barpeta ,2846523,7413611760.549711,North Central Region
assam,2022,1,Goalpara ,1299073,3720380319.732235,North Central Region
assam,2022,1,Biswanath ,470228,990785769.7113907,North Central Region
assam,2022,1,Jorhat ,978493,1768122527.237476,North Central Region
assam,2022,2,Tinsukia ,1393042,2864342184.623848,North Central Region
assam,2022,2,Lakhimpur ,949594,1949181060.629253,North Central Region
assam,2022,2,Kamrup ,2122755,4247651138.552457,North Central Region
