State,Year,Quarter,District,Registered_users,Region
manipur,2022,4,imphal east,94344,North Central Region
manipur,2022,4,thoubal,44264,North Central Region
manipur,2022,4,bishnupur,42189,North Central Region
manipur,2022,4,churachandpur,36722,North Central Region
manipur,2022,4,kangpokpi,29563,North Central Region
manipur,2022,4,kakching,19797,North Central Region
manipur,2022,4,ukhrul,14415,North Central Region
manipur,2022,4,tamenglong,12297,North Central Region
manipur,2022,4,chandel,9973,North Central Region
manipur,2019,1,imphal west,33668,North Central Region
manipur,2019,1,imphal east,21136,North Central Region
manipur,2019,1,thoubal,9529,North Central Region
manipur,2019,1,bishnupur,8537,North Central Region
manipur,2019,1,churachandpur,6138,North Central Region
manipur,2019,1,kangpokpi,5212,North Central Region
manipur,2019,1,kakching,3850,North Central Region
manipur,2019,1,ukhrul,2368,North Central Region
manipur,2019,1,tamenglong,2148,North Central Region
manipur,2019,1,jiribam,1759,North Central Region
manipur,2019,2,imphal west,39303,North Central Region
manipur,2019,2,imphal east,24652,North Central Region
manipur,2019,2,thoubal,10915,North Central Region
manipur,2019,2,bishnupur,10014,North Central Region
manipur,2019,2,churachandpur,7662,North Central Region
manipur,2019,2,kangpokpi,6407,North Central Region
manipur,2019,2,kakching,4599,North Central Region
manipur,2019,2,ukhrul,2981,North Central Region
manipur,2019,2,tamenglong,2628,North Central Region
manipur,2019,2,chandel,2175,North Central Region
manipur,2019,3,imphal west,45268,North Central Region
manipur,2019,3,imphal east,28331,North Central Region
manipur,2019,3,thoubal,12427,North Central Region
manipur,2019,3,bishnupur,11647,North Central Region
manipur,2019,3,churachandpur,9071,North Central Region
manipur,2019,3,kangpokpi,7621,North Central Region
manipur,2019,3,kakching,5355,North Central Region
manipur,2019,3,ukhrul,3488,North Central Region
manipur,2019,3,tamenglong,3085,North Central Region
manipur,2019,3,chandel,2581,North Central Region
manipur,2019,4,imphal west,51063,North Central Region
manipur,2019,4,imphal east,31935,North Central Region
manipur,2019,4,thoubal,14194,North Central Region
manipur,2019,4,bishnupur,13387,North Central Region
manipur,2019,4,churachandpur,10431,North Central Region
manipur,2019,4,kangpokpi,8850,North Central Region
manipur,2019,4,kakching,6126,North Central Region
manipur,2019,4,ukhrul,4091,North Central Region
manipur,2019,4,tamenglong,3651,North Central Region
manipur,2019,4,chandel,3029,North Central Region
manipur,2021,1,imphal west,96101,North Central Region
manipur,2021,1,imphal east,62004,North Central Region
manipur,2021,1,thoubal,29072,North Central Region
manipur,2021,1,bishnupur,27615,North Central Region
manipur,2021,1,churachandpur,23827,North Central Region
manipur,2021,1,kangpokpi,19239,North Central Region
manipur,2021,1,kakching,12888,North Central Region
manipur,2021,1,ukhrul,9372,North Central Region
manipur,2021,1,tamenglong,7960,North Central Region
manipur,2021,1,chandel,6467,North Central Region
manipur,2021,2,imphal west,102833,North Central Region
manipur,2021,2,imphal east,66388,North Central Region
manipur,2021,2,thoubal,31139,North Central Region
manipur,2021,2,bishnupur,29671,North Central Region
manipur,2021,2,churachandpur,25573,North Central Region
manipur,2021,2,kangpokpi,20703,North Central Region
manipur,2021,2,kakching,13816,North Central Region
manipur,2021,2,ukhrul,10142,North Central Region
manipur,2021,2,tamenglong,8580,North Central Region
manipur,2021,2,chandel,6980,North Central Region
manipur,2021,3,imphal west,110506,North Central Region
manipur,2021,3,imphal east,71436,North Central Region
manipur,2021,3,thoubal,33478,North Central Region
manipur,2021,3,bishnupur,31996,North Central Region
manipur,2021,3,churachandpur,27600,North Central Region
manipur,2021,3,kangpokpi,22416,North Central Region
manipur,2021,3,kakching,14924,North Central Region
manipur,2021,3,ukhrul,11045,North Central Region
manipur,2021,3,tamenglong,9326,North Central Region
manipur,2021,3,chandel,7597,North Central Region
manipur,2021,4,imphal west,118056,North Central Region
manipur,2021,4,imphal east,76421,North Central Region
manipur,2021,4,thoubal,35832,North Central Region
manipur,2021,4,bishnupur,34316,North Central Region
manipur,2021,4,churachandpur,29651,North Central Region
manipur,2021,4,kangpokpi,24082,North Central Region
manipur,2021,4,kakching,15985,North Central Region
manipur,2021,4,ukhrul,11949,North Central Region
manipur,2021,4,tamenglong,10063,North Central Region
manipur,2021,4,chandel,8184,North Central Region
manipur,2020,1,imphal west,57485,North Central Region
manipur,2020,1,imphal east,36105,North Central Region
manipur,2020,1,thoubal,16244,North Central Region
manipur,2020,1,bishnupur,15333,North Central Region
manipur,2020,1,churachandpur,12420,North Central Region
manipur,2020,1,kangpokpi,10241,North Central Region
manipur,2020,1,kakching,7075,North Central Region
manipur,2020,1,ukhrul,4892,North Central Region
manipur,2020,1,tamenglong,4169,North Central Region
manipur,2020,1,chandel,3471,North Central Region
manipur,2020,2,imphal west,67897,North Central Region
manipur,2020,2,imphal east,43144,North Central Region
manipur,2020,2,thoubal,20186,North Central Region
manipur,2020,2,bishnupur,19027,North Central Region
manipur,2020,2,churachandpur,15469,North Central Region
manipur,2020,2,kangpokpi,12965,North Central Region
manipur,2020,2,kakching,9028,North Central Region
manipur,2020,2,ukhrul,6223,North Central Region
manipur,2020,2,tamenglong,5158,North Central Region
manipur,2020,2,chandel,4278,North Central Region
manipur,2020,3,imphal west,79723,North Central Region
manipur,2020,3,imphal east,51383,North Central Region
manipur,2020,3,thoubal,24183,North Central Region
manipur,2020,3,bishnupur,22965,North Central Region
manipur,2020,3,churachandpur,19501,North Central Region
manipur,2020,3,kangpokpi,15966,North Central Region
manipur,2020,3,kakching,10752,North Central Region
manipur,2020,3,ukhrul,7657,North Central Region
manipur,2020,3,tamenglong,6475,North Central Region
manipur,2020,3,chandel,5252,North Central Region
manipur,2020,4,imphal west,88777,North Central Region
manipur,2020,4,imphal east,57282,North Central Region
manipur,2020,4,thoubal,26858,North Central Region
manipur,2020,4,bishnupur,25629,North Central Region
manipur,2020,4,churachandpur,21960,North Central Region
manipur,2020,4,kangpokpi,17814,North Central Region
manipur,2020,4,kakching,11913,North Central Region
manipur,2020,4,ukhrul,8651,North Central Region
manipur,2020,4,tamenglong,7322,North Central Region
manipur,2020,4,chandel,5987,North Central Region
manipur,2018,1,imphal west,11304,North Central Region
manipur,2018,1,imphal east,6759,North Central Region
manipur,2018,1,thoubal,2764,North Central Region
manipur,2018,1,bishnupur,2371,North Central Region
manipur,2018,1,churachandpur,1524,North Central Region
manipur,2018,1,kangpokpi,1439,North Central Region
manipur,2018,1,kakching,915,North Central Region
manipur,2018,1,ukhrul,602,North Central Region
manipur,2018,1,tamenglong,550,North Central Region
manipur,2018,1,jiribam,460,North Central Region
manipur,2018,2,imphal west,16541,North Central Region
manipur,2018,2,imphal east,10390,North Central Region
manipur,2018,2,thoubal,4771,North Central Region
manipur,2018,2,bishnupur,3751,North Central Region
manipur,2018,2,churachandpur,2362,North Central Region
manipur,2018,2,kangpokpi,2183,North Central Region
manipur,2018,2,kakching,1571,North Central Region
manipur,2018,2,ukhrul,905,North Central Region
manipur,2018,2,tamenglong,824,North Central Region
manipur,2018,2,jiribam,732,North Central Region
manipur,2018,3,imphal west,21696,North Central Region
manipur,2018,3,imphal east,13541,North Central Region
manipur,2018,3,thoubal,6112,North Central Region
manipur,2018,3,bishnupur,5106,North Central Region
manipur,2018,3,churachandpur,3420,North Central Region
manipur,2018,3,kangpokpi,3073,North Central Region
manipur,2018,3,kakching,2326,North Central Region
manipur,2018,3,ukhrul,1346,North Central Region
manipur,2018,3,tamenglong,1268,North Central Region
manipur,2018,3,jiribam,1086,North Central Region
manipur,2018,4,imphal west,28383,North Central Region
manipur,2018,4,imphal east,17777,North Central Region
manipur,2018,4,thoubal,8027,North Central Region
manipur,2018,4,bishnupur,7049,North Central Region
manipur,2018,4,churachandpur,4951,North Central Region
manipur,2018,4,kangpokpi,4249,North Central Region
manipur,2018,4,kakching,3153,North Central Region
manipur,2018,4,ukhrul,1842,North Central Region
manipur,2018,4,tamenglong,1712,North Central Region
manipur,2018,4,jiribam,1393,North Central Region
haryana,2022,1,gurugram,2929873,
haryana,2022,1,faridabad,1654074,
haryana,2022,1,hisar,689980,
haryana,2022,1,sonipat,626016,
haryana,2022,1,rewari,595001,
haryana,2022,1,panipat,556104,
haryana,2022,1,karnal,527415,
haryana,2022,1,jhajjar,445888,
haryana,2022,1,palwal,441872,
haryana,2022,1,rohtak,432623,
haryana,2022,2,gurugram,3088176,
haryana,2022,2,faridabad,1743764,
haryana,2022,2,hisar,727942,
haryana,2022,2,sonipat,661278,
haryana,2022,2,rewari,628614,
haryana,2022,2,panipat,587006,
haryana,2022,2,karnal,555939,
haryana,2022,2,jhajjar,471357,
haryana,2022,2,palwal,466861,
haryana,2022,2,rohtak,456537,
haryana,2022,3,gurugram,3251792,
haryana,2022,3,faridabad,1837594,
haryana,2022,3,hisar,766206,
haryana,2022,3,sonipat,697349,
haryana,2022,3,rewari,663418,
haryana,2022,3,panipat,618937,
haryana,2022,3,karnal,584928,
haryana,2022,3,jhajjar,497580,
haryana,2022,3,palwal,492837,
haryana,2022,3,rohtak,481082,
haryana,2022,4,gurugram,3416098,
haryana,2022,4,faridabad,1930743,
haryana,2022,4,hisar,801156,
haryana,2022,4,sonipat,731324,
haryana,2022,4,rewari,696113,
haryana,2022,4,panipat,649292,
haryana,2022,4,karnal,611868,
haryana,2022,4,jhajjar,521692,
haryana,2022,4,palwal,516553,
haryana,2022,4,rohtak,504058,
haryana,2019,1,gurugram,1159832,
haryana,2019,1,faridabad,634024,
haryana,2019,1,hisar,245236,
haryana,2019,1,rewari,207051,
haryana,2019,1,sonipat,199593,
haryana,2019,1,panipat,181548,
haryana,2019,1,karnal,177042,
haryana,2019,1,rohtak,147392,
haryana,2019,1,sirsa,146936,
haryana,2019,1,palwal,141953,
haryana,2019,2,gurugram,1307319,
haryana,2019,2,faridabad,716593,
haryana,2019,2,hisar,277720,
haryana,2019,2,rewari,238349,
haryana,2019,2,sonipat,230883,
haryana,2019,2,panipat,208172,
haryana,2019,2,karnal,204255,
haryana,2019,2,rohtak,169372,
haryana,2019,2,palwal,165665,
haryana,2019,2,sirsa,163468,
haryana,2019,3,gurugram,1447473,
haryana,2019,3,faridabad,792884,
haryana,2019,3,hisar,308179,
haryana,2019,3,rewari,266893,
haryana,2019,3,sonipat,261554,
haryana,2019,3,panipat,235346,
haryana,2019,3,karnal,230603,
haryana,2019,3,rohtak,190137,
haryana,2019,3,palwal,188217,
haryana,2019,3,jhajjar,185095,
haryana,2019,4,gurugram,1574240,
haryana,2019,4,faridabad,862595,
haryana,2019,4,hisar,339753,
haryana,2019,4,rewari,294161,
haryana,2019,4,sonipat,291479,
haryana,2019,4,panipat,262435,
haryana,2019,4,karnal,255280,
haryana,2019,4,rohtak,209750,
haryana,2019,4,palwal,209434,
haryana,2019,4,jhajjar,206377,
haryana,2021,1,gurugram,2262589,
haryana,2021,1,faridabad,1272506,
haryana,2021,1,hisar,526528,
haryana,2021,1,sonipat,475192,
haryana,2021,1,rewari,453500,
haryana,2021,1,panipat,423131,
haryana,2021,1,karnal,402850,
haryana,2021,1,jhajjar,337303,
haryana,2021,1,palwal,335048,
haryana,2021,1,rohtak,329147,
haryana,2021,2,gurugram,2416391,
haryana,2021,2,faridabad,1360855,
haryana,2021,2,hisar,564047,
haryana,2021,2,sonipat,510058,
haryana,2021,2,rewari,485784,
haryana,2021,2,panipat,454218,
haryana,2021,2,karnal,432042,
haryana,2021,2,jhajjar,362160,
haryana,2021,2,palwal,359544,
haryana,2021,2,rohtak,353305,
haryana,2021,3,gurugram,2589324,
haryana,2021,3,faridabad,1459758,
haryana,2021,3,hisar,606513,
haryana,2021,3,sonipat,549613,
haryana,2021,3,rewari,522734,
haryana,2021,3,panipat,489226,
haryana,2021,3,karnal,464990,
haryana,2021,3,jhajjar,390612,
haryana,2021,3,palwal,387557,
haryana,2021,3,rohtak,380370,
haryana,2021,4,gurugram,2764490,
haryana,2021,4,faridabad,1559756,
haryana,2021,4,hisar,648827,
haryana,2021,4,sonipat,588700,
haryana,2021,4,rewari,559494,
haryana,2021,4,panipat,523678,
haryana,2021,4,karnal,497166,
haryana,2021,4,jhajjar,418950,
haryana,2021,4,palwal,415495,
haryana,2021,4,rohtak,407245,
haryana,2020,1,gurugram,1700505,
haryana,2020,1,faridabad,935992,
haryana,2020,1,hisar,382469,
haryana,2020,1,sonipat,325111,
haryana,2020,1,rewari,323001,
haryana,2020,1,panipat,293916,
haryana,2020,1,karnal,283270,
haryana,2020,1,palwal,233542,
haryana,2020,1,rohtak,231317,
haryana,2020,1,jhajjar,230059,
haryana,2020,2,gurugram,1809777,
haryana,2020,2,faridabad,1010271,
haryana,2020,2,hisar,417164,
haryana,2020,2,sonipat,362890,
haryana,2020,2,rewari,354024,
haryana,2020,2,panipat,324833,
haryana,2020,2,karnal,313828,
haryana,2020,2,palwal,259528,
haryana,2020,2,jhajjar,256581,
haryana,2020,2,rohtak,254647,
haryana,2020,3,gurugram,1949331,
haryana,2020,3,faridabad,1094570,
haryana,2020,3,hisar,453910,
haryana,2020,3,sonipat,402001,
haryana,2020,3,rewari,388025,
haryana,2020,3,panipat,357830,
haryana,2020,3,karnal,344289,
haryana,2020,3,palwal,285223,
haryana,2020,3,jhajjar,284852,
haryana,2020,3,rohtak,280325,
haryana,2020,4,gurugram,2104240,
haryana,2020,4,faridabad,1182635,
haryana,2020,4,hisar,490971,
haryana,2020,4,sonipat,441088,
haryana,2020,4,rewari,421106,
haryana,2020,4,panipat,391952,
haryana,2020,4,karnal,374733,
haryana,2020,4,jhajjar,313144,
haryana,2020,4,palwal,310698,
haryana,2020,4,rohtak,305922,
haryana,2018,1,gurugram,474081,
haryana,2018,1,faridabad,231504,
haryana,2018,1,hisar,113872,
haryana,2018,1,rewari,85350,
haryana,2018,1,sonipat,79638,
haryana,2018,1,panipat,74739,
haryana,2018,1,karnal,73612,
haryana,2018,1,sirsa,70800,
haryana,2018,1,rohtak,62452,
haryana,2018,1,bhiwani,57585,
haryana,2018,2,gurugram,621718,
haryana,2018,2,faridabad,306358,
haryana,2018,2,hisar,147599,
haryana,2018,2,rewari,113056,
haryana,2018,2,sonipat,106837,
haryana,2018,2,panipat,101243,
haryana,2018,2,karnal,98276,
haryana,2018,2,sirsa,91908,
haryana,2018,2,rohtak,82822,
haryana,2018,2,bhiwani,75485,
haryana,2018,3,gurugram,767369,
haryana,2018,3,faridabad,383316,
haryana,2018,3,hisar,176380,
haryana,2018,3,rewari,138368,
haryana,2018,3,sonipat,132705,
haryana,2018,3,panipat,124290,
haryana,2018,3,karnal,121471,
haryana,2018,3,sirsa,109165,
haryana,2018,3,rohtak,101649,
haryana,2018,3,ambala,92472,
haryana,2018,4,gurugram,967781,
haryana,2018,4,faridabad,521996,
haryana,2018,4,hisar,210671,
haryana,2018,4,rewari,172035,
haryana,2018,4,sonipat,165599,
haryana,2018,4,panipat,153137,
haryana,2018,4,karnal,149062,
haryana,2018,4,sirsa,127874,
haryana,2018,4,rohtak,124365,
haryana,2018,4,jhajjar,114488,
gujarat,2022,1,ahmadabad,3897869,Western Region
gujarat,2022,1,surat,3210535,Western Region
gujarat,2022,1,vadodara,1368210,Western Region
gujarat,2022,1,rajkot,889499,Western Region
gujarat,2022,1,banas kantha,802470,Western Region
gujarat,2022,1,gandhinagar,799301,Western Region
gujarat,2022,1,bharuch,722367,Western Region
gujarat,2022,1,kachchh,671465,Western Region
gujarat,2022,1,mahesana,656908,Western Region
gujarat,2022,1,valsad,643742,Western Region
gujarat,2022,2,ahmadabad,4105172,Western Region
gujarat,2022,2,surat,3385398,Western Region
gujarat,2022,2,vadodara,1440949,Western Region
gujarat,2022,2,rajkot,937863,Western Region
gujarat,2022,2,banas kantha,849884,Western Region
gujarat,2022,2,gandhinagar,841732,Western Region
gujarat,2022,2,bharuch,762752,Western Region
gujarat,2022,2,kachchh,709339,Western Region
gujarat,2022,2,mahesana,692794,Western Region
gujarat,2022,2,valsad,679340,Western Region
gujarat,2022,3,ahmadabad,4319512,Western Region
gujarat,2022,3,surat,3567767,Western Region
gujarat,2022,3,vadodara,1515556,Western Region
gujarat,2022,3,rajkot,986904,Western Region
gujarat,2022,3,banas kantha,896869,Western Region
gujarat,2022,3,gandhinagar,885535,Western Region
gujarat,2022,3,bharuch,803845,Western Region
gujarat,2022,3,kachchh,747079,Western Region
gujarat,2022,3,mahesana,729723,Western Region
gujarat,2022,3,valsad,716467,Western Region
gujarat,2022,4,ahmadabad,4530853,Western Region
gujarat,2022,4,surat,3747780,Western Region
gujarat,2022,4,vadodara,1587831,Western Region
gujarat,2022,4,rajkot,1033159,Western Region
gujarat,2022,4,banas kantha,939693,Western Region
gujarat,2022,4,gandhinagar,927585,Western Region
gujarat,2022,4,bharuch,842519,Western Region
gujarat,2022,4,kachchh,781383,Western Region
gujarat,2022,4,mahesana,763693,Western Region
gujarat,2022,4,valsad,751767,Western Region
gujarat,2019,1,ahmadabad,1450100,Western Region
gujarat,2019,1,surat,1180819,Western Region
gujarat,2019,1,vadodara,502520,Western Region
gujarat,2019,1,rajkot,304415,Western Region
gujarat,2019,1,gandhinagar,291858,Western Region
gujarat,2019,1,bharuch,252826,Western Region
gujarat,2019,1,banas kantha,239613,Western Region
gujarat,2019,1,kachchh,231871,Western Region
gujarat,2019,1,mahesana,230403,Western Region
gujarat,2019,1,valsad,209477,Western Region
gujarat,2019,2,ahmadabad,1656341,Western Region
gujarat,2019,2,surat,1338584,Western Region
